,url,content,cleaned_content,nltk_location,nltk_gpe,nltk_person,nltk_org,spacy_org,spacy_gpe,spacy_person,spacy_location
0,https://edition.cnn.com/2023/02/26/sport/australia-south-africa-women-t20-world-cup-spt-intl,"CNN —

Australia won the Women’s T20 World Cup in brilliant fashion, defeating home side South Africa by 19 runs in front of a sold out Newlands Cricket Ground in Cape Town on Saturday

Victory once again underlined Australia’s dominance in the sport, as the team completed a repeat three-peat under captain Meg Lanning and won the tournament for the sixth time in seven editions.

“It is a pretty special effort from the group,” Lanning told Sky Sports afterwards.

“We felt we had a good score and felt confident if we could hit our areas. We set the tone in an excellent powerplay. We have a special group, not just the players but also the support staff.”

After Lanning won the toss and elected to bat first, the Australian openers, Alyssa Healy and Beth Mooney, navigated their way through the first few overs as the home crowd urged on the South African attack.

Healy fell in the fifth over, caught by Nadine de Klerk off Marizanne Kapp’s bowling, but Mooney stayed at the crease for an impressive unbeaten 74 off just 53 balls.

Australia celebrates after winning the Women's T20 World Cup. Matthew Lewis/ICC/Getty Images

She showcased her full range of shots during her innings, anchoring her side’s score, as frugal South African bowling largely restricted the Australians from posting a sizeable score.

Ash Gardner, who was named player of the tournament, contributed an important cameo of 29 off 21 balls while Mooney’s 11 runs in the last over helped Australia to a respectable 156-6.

It seemed an achievable, if tricky, target for South Africa to reach but a slow start left them 22/1 after six overs and with too much ground to claw back.

Although South Africa accelerated late on, led by Laura Wolvaardt’s 61 from 48 balls, accurate bowling and crisp fielding stifled any comeback and secured Australia’s victory."," Australia won the Women’s T20 World Cup in brilliant fashion, defeating home side South Africa by 19 runs in front of a sold out Newlands Cricket Ground in Cape Town on SaturdayVictory once again underlined Australia’s dominance in the sport, as the team completed a repeat three-peat under captain Meg Lanning and won the tournament for the sixth time in seven editions.“It is a pretty special effort from the group,” Lanning told Sky Sports afterwards.“We felt we had a good score and felt confident if we could hit our areas. We set the tone in an excellent powerplay. We have a special group, not just the players but also the support staff.”After Lanning won the toss and elected to bat first, the Australian openers, Alyssa Healy and Beth Mooney, navigated their way through the first few overs as the home crowd urged on the South African attack.Healy fell in the fifth over, caught by Nadine de Klerk off Marizanne Kapp’s bowling, but Mooney stayed at the crease for an impressive unbeaten 74 off just 53 balls.Australia celebrates after winning the Women's T20 World Cup. Matthew Lewis/ICC/Getty ImagesShe showcased her full range of shots during her innings, anchoring her side’s score, as frugal South African bowling largely restricted the Australians from posting a sizeable score.Ash Gardner, who was named player of the tournament, contributed an important cameo of 29 off 21 balls while Mooney’s 11 runs in the last over helped Australia to a respectable 156-6.It seemed an achievable, if tricky, target for South Africa to reach but a slow start left them 22/1 after six overs and with too much ground to claw back.Although South Africa accelerated late on, led by Laura Wolvaardt’s 61 from 48 balls, accurate bowling and crisp fielding stifled any comeback and secured Australia’s victory.","South Africa,South African","Australia, Cape Town, Australian, South, African, Women, South Africa","T20, Meg Lanning, Sky Sports, Alyssa Healy, Beth Mooney, Nadine de Klerk, Marizanne Kapp, Mooney, Matthew, Gardner, Laura Wolvaardt, Australia","Newlands Cricket Ground, SaturdayVictory, T20","the,Women,’s,T20,World,Cup,Newlands,Cricket,Ground,SaturdayVictory,Sky,Sports,Nadine,de,Klerk,Marizanne,Kapp","Australia, South, Africa, Healy","Meg, Lanning, Alyssa, Healy, Beth, Mooney, Matthew, Lewis, /, ICC, Getty, ImagesShe, Ash, Gardner, Laura, Wolvaardt, ’s","Cape, Town"
1,https://edition.cnn.com/2023/02/27/football/super-league-documentary-football-jeff-zimbalist-spt-intl,"CNN —

Betrayal has formed part of European politics since polities started forming – just ask Julius Caesar, who asked “Et tu Brute?” as his friend stabbed him for the good of the Roman Republic.

Fast forward to April 2021 and the machinations behind the proposed European Super League (ESL) that would have turned the sport on its head, effectively discarding its flagship competition – the Champions League – are akin to a ‘House of Cards’ plot.

Driven by 12 of Europe’s biggest clubs, the ESL intended to break away from European soccer governing body’s UEFA to create their own competition containing 20 teams – the founding members as well as three other permanent unnamed clubs and five others who would qualify every year.

In the Apple TV+ documentary “Super League: The War for Football,” the decisions that led to the controversial proposal are presented as a “political thriller … 96 sleepless hours over the course of four days,” its Emmy-award winning director Jeff Zimbalist tells CNN Sports.

Featuring almost all the key decision makers, the documentary depicts fans who felt betrayed by their clubs, soccer betraying its principles – or its future – and, most stingingly of all, “betrayal” between friends.

The friendship between UEFA President Aleksander Čeferin and Andrea Agnelli, then Juventus chairman and European Club Association chairman, forms the main narrative and emotional thread of the documentary.

Initially so close that Agnelli named Čeferin his daughter’s godfather as they worked together on reforming European football, their friendship unraveled as it became clear that Agnelli had helped formulate the rival ESL and was “sort of the general of the opposing army,” Zimbalist says.

“The dynamics at play here aren’t that different from the emotional and relational dynamics that we all have in our lives every day,” he adds. “The complexity of who to trust. And how deep the wound of betrayal runs.”

Aleksander Čeferin was elected UEFA President in 2016. Apple TV+

Characters – normally seen as names in a press release or faces giving television interviews – are fleshed out and offer tangible reasons for their actions, delving into their backstories.

Čeferin speaks about the moral dilemmas he faced as a lawyer defending traffickers and murderers; Agnelli about his brother’s death; Real Madrid President Florentino Pérez’s about his love of the club; and Paris Saint-Germain President Nasser Al-Khelaifi’s about his tennis playing days.

“This is not a bunch of robotic, mechanical strategists sitting around a war room,” Zimbalist says. “These are human beings, flesh and blood, with three dimensions who are feeling all sorts of emotion during this time.

“We were watching what’s usually taking place behind closed doors unfolding in public, this battle that revealed to us the machinations of power and how they clash up against each other.”

‘Is it social democracy or is it capitalist utopia?’

But the reverberations of the proposed ESL were felt beyond personal relationships, beyond even soccer, as the project entangled Russian oligarchs, American hedge fund billionaires and Middle Eastern sheikhs – all of whom owned the clubs involved.

Even Prince William intervened, expressing his opposition to the idea, while then British Prime Minister Boris Johnson threatened to “drop a legislative bomb” to prevent the breakaway league forming.

Public opinion became another battleground, with UEFA decisively winning the PR war as the ESL plans were dismantled by fans, governments and other clubs within 48 hours of becoming public.

Andrea Agnelli was replaced by Nasser Al-Khelaifi as the chairman of the European Club Association. Apple TV+

The documentary is balanced, offering the ESL architects’ reasoning and plans in extensive interviews, assembling almost the entire cast of characters to face off once more in the court of public opinion.

“That was how we presented it to them,” Zimbalist says.

“We’re going to hopefully have audiences in a tug of war where they, for 15 minutes at a time, are rooting for UEFA and the fans and the next 15 minutes they’re rooting for the Super League because they can identify with the personal experiences of the architects on either side and they understand the arguments.”

But Zimbalist was wary of casting the ESL as a battle between only two sides, constantly reminding himself and his team of the other groups.

“You can very easily just look at UEFA vs. the architects of the Super League,” he says. “But then you’re leaving out, in some ways, the most important voice, which is the fan voice.”

The entire documentary opens with the fans, lingering on the emotion provoked by football, and detailing the sport’s most fairytale-like stories such as unfancied Leicester City winning the Premier League in 2016.

So much of football’s magic, almost every commentator and fan interviewed for the documentary says, comes from the drama of promotion and relegation which the ESL would have undermined.

Real Madrid won the 2022 Champions League. Mustafa Yalcin/Anadolu Agency/Getty Images

It epitomizes the ideal that a club can rise from the lowest to the highest ranks of the sport; an idea that has been battered recently by the consolidation of wealth among the top few clubs, owned by mega-rich owners and able to simply buy the best players.

“This identity crisis in the sport – is it social democracy or is it capitalist utopia?” Zimbalist says. “If you look at the Super League story, capitalism may have its hands around the throat of the sport, but it hasn’t fully appropriated the sport either because the fans came out victorious.”

European governing body UEFA too emerged victorious, vowing to stop the “cynical project,” as seemingly, did football’s world governing body FIFA which threatened to expel clubs from international competitions.

The documentary, however, details FIFA’s more ambiguous position, its own financial competition with UEFA and its talks engaging with the nascent league, the documentary says.

‘The war for football rages on’

Still the conditions that led to the proposed ESL continue to plague European football as its organizers unveiled a reformed competition with “60 to 80 teams” earlier this month.

Zimbalist’s documentary delves deep into these themes, explaining the origins of the wage inflation first driven by “old money” clubs such as Real Madrid and Manchester United which are now in turn outspent by “new money” club such as PSG and Manchester City.

“We wanted to use this saga as a lens through which to understand the inner workings of a $40 billion a year industry,” he says.

“And ask big questions about can culture be owned? And how do you govern culture?”

Giorgio Marchetti is the Deputy General Secretary of UEFA. Apple TV+

For Barcelona and Juventus, their financial situations have only become more desperate during the last two years.

Juventus was docked 15 points earlier this month following an investigation into the Turin-based team’s representation of their player sales between 2018 and 2020, while the entire board of directors – including Agnelli – resigned in November amid an investigation from the public prosecutor’s office in Turin.

Barcelona’s already precarious financial situation has worsened following two consecutive group stage exits in the Champions League, and its president said in January that the ESL will become “a reality in 2025.”

But Arsenal CEO Vinai Venkatesham told CNN’s Richard Quest last month that for them, “the Super League is in the past.”

“It was something that we apologized for and … going forward, it’s not something that we’re interested in.”

Meanwhile court cases arbitrating the league’s fallout rumble on.

An opinion issued by the European Court of Justice (ECJ) ruled in December that the measures FIFA and UEFA took to block the breakaway league were in line with European Union competition laws, a blow to the continuing proponents of the ESL.

The ECJ will issue its final judgement later this year.

The ESL in the incarnation that it was originally proposed seems unlikely to become a reality but the “ideas behind the Super League, the vision that it proposes, are likely to take other forms and to evolve,” Zimbalist says.

“Maybe the battle of this version of the Super League and is perhaps close to over. But the war for football rages on.”"," Betrayal has formed part of European politics since polities started forming – just ask Julius Caesar, who asked “Et tu Brute?” as his friend stabbed him for the good of the Roman Republic.Fast forward to April 2021 and the machinations behind the proposed European Super League (ESL) that would have turned the sport on its head, effectively discarding its flagship competition – the Champions League – are akin to a ‘House of Cards’ plot.Driven by 12 of Europe’s biggest clubs, the ESL intended to break away from European soccer governing body’s UEFA to create their own competition containing 20 teams – the founding members as well as three other permanent unnamed clubs and five others who would qualify every year.In the Apple TV+ documentary “Super League: The War for Football,” the decisions that led to the controversial proposal are presented as a “political thriller … 96 sleepless hours over the course of four days,” its Emmy-award winning director Jeff Zimbalist tells  Sports.Featuring almost all the key decision makers, the documentary depicts fans who felt betrayed by their clubs, soccer betraying its principles – or its future – and, most stingingly of all, “betrayal” between friends.The friendship between UEFA President Aleksander Čeferin and Andrea Agnelli, then Juventus chairman and European Club Association chairman, forms the main narrative and emotional thread of the documentary.Initially so close that Agnelli named Čeferin his daughter’s godfather as they worked together on reforming European football, their friendship unraveled as it became clear that Agnelli had helped formulate the rival ESL and was “sort of the general of the opposing army,” Zimbalist says.“The dynamics at play here aren’t that different from the emotional and relational dynamics that we all have in our lives every day,” he adds. “The complexity of who to trust. And how deep the wound of betrayal runs.”Aleksander Čeferin was elected UEFA President in 2016. Apple TV+Characters – normally seen as names in a press release or faces giving television interviews – are fleshed out and offer tangible reasons for their actions, delving into their backstories.Čeferin speaks about the moral dilemmas he faced as a lawyer defending traffickers and murderers; Agnelli about his brother’s death; Real Madrid President Florentino Pérez’s about his love of the club; and Paris Saint-Germain President Nasser Al-Khelaifi’s about his tennis playing days.“This is not a bunch of robotic, mechanical strategists sitting around a war room,” Zimbalist says. “These are human beings, flesh and blood, with three dimensions who are feeling all sorts of emotion during this time.“We were watching what’s usually taking place behind closed doors unfolding in public, this battle that revealed to us the machinations of power and how they clash up against each other.”‘Is it social democracy or is it capitalist utopia?’But the reverberations of the proposed ESL were felt beyond personal relationships, beyond even soccer, as the project entangled Russian oligarchs, American hedge fund billionaires and Middle Eastern sheikhs – all of whom owned the clubs involved.Even Prince William intervened, expressing his opposition to the idea, while then British Prime Minister Boris Johnson threatened to “drop a legislative bomb” to prevent the breakaway league forming.Public opinion became another battleground, with UEFA decisively winning the PR war as the ESL plans were dismantled by fans, governments and other clubs within 48 hours of becoming public.Andrea Agnelli was replaced by Nasser Al-Khelaifi as the chairman of the European Club Association. Apple TV+The documentary is balanced, offering the ESL architects’ reasoning and plans in extensive interviews, assembling almost the entire cast of characters to face off once more in the court of public opinion.“That was how we presented it to them,” Zimbalist says.“We’re going to hopefully have audiences in a tug of war where they, for 15 minutes at a time, are rooting for UEFA and the fans and the next 15 minutes they’re rooting for the Super League because they can identify with the personal experiences of the architects on either side and they understand the arguments.”But Zimbalist was wary of casting the ESL as a battle between only two sides, constantly reminding himself and his team of the other groups.“You can very easily just look at UEFA vs. the architects of the Super League,” he says. “But then you’re leaving out, in some ways, the most important voice, which is the fan voice.”The entire documentary opens with the fans, lingering on the emotion provoked by football, and detailing the sport’s most fairytale-like stories such as unfancied Leicester City winning the Premier League in 2016.So much of football’s magic, almost every commentator and fan interviewed for the documentary says, comes from the drama of promotion and relegation which the ESL would have undermined.Real Madrid won the 2022 Champions League. Mustafa Yalcin/Anadolu Agency/Getty ImagesIt epitomizes the ideal that a club can rise from the lowest to the highest ranks of the sport; an idea that has been battered recently by the consolidation of wealth among the top few clubs, owned by mega-rich owners and able to simply buy the best players.“This identity crisis in the sport – is it social democracy or is it capitalist utopia?” Zimbalist says. “If you look at the Super League story, capitalism may have its hands around the throat of the sport, but it hasn’t fully appropriated the sport either because the fans came out victorious.”European governing body UEFA too emerged victorious, vowing to stop the “cynical project,” as seemingly, did football’s world governing body FIFA which threatened to expel clubs from international competitions.The documentary, however, details FIFA’s more ambiguous position, its own financial competition with UEFA and its talks engaging with the nascent league, the documentary says.‘The war for football rages on’Still the conditions that led to the proposed ESL continue to plague European football as its organizers unveiled a reformed competition with “60 to 80 teams” earlier this month.Zimbalist’s documentary delves deep into these themes, explaining the origins of the wage inflation first driven by “old money” clubs such as Real Madrid and Manchester United which are now in turn outspent by “new money” club such as PSG and Manchester City.“We wanted to use this saga as a lens through which to understand the inner workings of a $40 billion a year industry,” he says.“And ask big questions about can culture be owned? And how do you govern culture?”Giorgio Marchetti is the Deputy General Secretary of UEFA. Apple TV+For Barcelona and Juventus, their financial situations have only become more desperate during the last two years.Juventus was docked 15 points earlier this month following an investigation into the Turin-based team’s representation of their player sales between 2018 and 2020, while the entire board of directors – including Agnelli – resigned in November amid an investigation from the public prosecutor’s office in Turin.Barcelona’s already precarious financial situation has worsened following two consecutive group stage exits in the Champions League, and its president said in January that the ESL will become “a reality in 2025.”But Arsenal CEO Vinai Venkatesham told ’s Richard Quest last month that for them, “the Super League is in the past.”“It was something that we apologized for and … going forward, it’s not something that we’re interested in.”Meanwhile court cases arbitrating the league’s fallout rumble on.An opinion issued by the European Court of Justice (ECJ) ruled in December that the measures FIFA and UEFA took to block the breakaway league were in line with European Union competition laws, a blow to the continuing proponents of the ESL.The ECJ will issue its final judgement later this year.The ESL in the incarnation that it was originally proposed seems unlikely to become a reality but the “ideas behind the Super League, the vision that it proposes, are likely to take other forms and to evolve,” Zimbalist says.“Maybe the battle of this version of the Super League and is perhaps close to over. But the war for football rages on.”",,"Betrayal, European, Europe, Russian, American, Middle Eastern, British, Juventus, Turin.Barcelona, Justice","Julius Caesar, Brute, Cards, Jeff Zimbalist, Aleksander Čeferin, Andrea Agnelli, Agnelli, Čeferin, Apple, Florentino Pérez, Paris, Nasser, William, Boris Johnson, Zimbalist, Madrid, Mustafa, Manchester United, Manchester, Giorgio Marchetti, Barcelona, Vinai Venkatesham, Richard Quest","Roman, European Super League, ESL, Champions League, House, Apple, Football, UEFA, Juventus, Real Madrid, European Club Association, Super League, Zimbalist, FIFA, PSG, Arsenal, European Court, ECJ, European Union","Julius,Caesar,European,Super,League,ESL,the,Champions,UEFA,Apple,:,The,War,for,Football,Juventus,Club,Association,Real,Madrid,Paris,Saint,-,Germain,Premier,FIFA,Manchester,United,PSG,Marchetti,Barcelona,Court,of,Justice,ECJ,Union","the, Roman, Republic, Leicester, City, Manchester, Turin, Barcelona","Jeff, Zimbalist, Aleksander, Čeferin, Andrea, Agnelli, Florentino, Pérez, ’s, Nasser, Al, -, Khelaifi, Prince, William, Boris, Johnson, Mustafa, Yalcin, /, Anadolu, Agency, on’Still, Richard, Quest","Europe, Middle, Eastern"
2,https://edition.cnn.com/2023/02/16/golf/tiger-woods-genesis-invitational-pga-tour-spt-intl,"CNN —

In February 1992, a sprightly 16-year-old golf prodigy by the name of Tiger Woods made his first PGA Tour start at the Riviera Country Club in California.

Thursday – 31 years, 15 major triumphs and 82 PGA Tour wins later – a very different Woods, one pained by injury, played at the same venue for the Genesis Invitational, a tournament he hosts where proceeds go to his TGR Foundation.

Yet, in terms of his mentality, it will be the same Woods at the tee.

“If I’m playing in the event, I’m going to try and beat you,” Woods told reporters Tuesday.

“So I don’t understand that making the cut’s a great thing. If I entered the event, it’s always to get a W. There will come a point in time when my body will not allow me to do that anymore, and it’s probably sooner rather than later, but wrapping my ahead around that transition and being the ambassador role and just trying to be out here with the guys, no, that’s not in my DNA.”

Woods started the tournament Thursday with a 2-under par 69, with birdies on his final three holes. He was five shots back of tournament leaders Max Homa and Keith Mitchell.

Woods in action at Riviera Country Club in 1992. Robert Beck/Sports Illustrated/Getty Images

After suffering serious leg injuries in a car accident in February 2021, the story of the 47-year-old’s recent career has been of one decimated by injury and a grueling recovery process.

Woods’ participation in California this week marks his first official tournament start since The Open Championship in July last year and only his first non-major PGA Tour event since the ZOZO Championship in October 2020.

There were a couple of cameos in December – a father-son outing at the PNC Championship and a friendly battle at TNT’s The Match – but even in those, he looked to be visibly struggling with movement at various points.

His position on playing a limited schedule, picking and choosing a select number of tournaments, remains the same, with Woods earmarking The Masters at Augusta as a potential target. While he revealed his leg has improved, Woods admitted struggles with his ankle mean prolonged spells of walking remain challenging.

“I can still hit shots, but it’s the walking endurance that’s hard,” he said.

“That’s something that we’ve had to work on, walking distances on the beach, just basically stress it out but also be able to recover by the next day and see how it is inflammation-wise and then keep practicing.

“I may have overdone it a couple times here or there, but here I am.”

Woods putts at the Pro-Am event ahead of the tournament. Cliff Hawkins/Getty Images

Record in sight

Woods arrives in California on the precipice of greatness. His victory at the 2019 ZOZO Championship tied legendary compatriot Sam Snead for the all-time record of 82 PGA Tour wins, meaning that one more triumph would see Woods become the outright leader.

Snead’s feat was a benchmark that once seemed insurmountable until a prodigious talent emerged at the turn of the century. Sound familiar? Earlier this month, LeBron James sunk his 38,388th career point to surpass Kareem Abdul-Jabbar as the NBA’s all-time leading scorer.

“What he [James] accomplished is absolutely incredible – just the durability, the consistency and the longevity,” Woods said.

“I grew up watching Kareem here … that record we never thought it would be surpassed. What LeBron is doing – but also the amount of minutes he’s playing – no one’s ever done that at that age, to be able to play all five positions, that’s never been done before at this level for this long.

“As far as our equivalent to that, I don’t know, maybe you look at maybe me and Sam [Snead] at 82? It takes a career to get to those numbers. That’s how I think probably best how you look at it.”

Woods is one win away from surpassing Snead's record. David Cannon/Getty Images

Woods Thursday was part of a star-studded grouping, playing alongside four-time major winner Rory McIlroy and two-time major champion Justin Thomas. A smiling Woods finished with five birdies and three bogeys in his round, while McIlroy shot a 4-under 67 and Thomas carded a 68.

McIlroy is vying to instantly reclaim the world No. 1 spot he lost to Scottie Scheffler on Sunday when the American defended his crown at the Phoenix Open. The victory clinched a fifth PGA Tour title for Scheffler, who is excited to go again with the added bonus of Woods on the fairways.

“Tiger means so much to us as players out here on Tour and he’s done so much for us out here that it’s fun for us to be able to see him still continue to do what he loves,” he told reporters Tuesday.

“It was pretty scary a few years ago when he got in that accident and we didn’t know if he was going to be able to do this again, and so just to have him out here on the grounds and to see him around doing what he loves to do is a lot of fun for us.”

A new look PGA Tour

A $3.6 million winner’s reward will be up for grabs, though defending champion Joaquin Niemann will not be in California to defend his title. The Genesis Invitational is one of the PGA Tour’s “designated events,” offering a boosted prize purse of $20 million to rival the offerings of the LIV Golf Tour, of which Niemann is a part of.

On Tuesday, Woods said that while there were “mixed emotions” among players on the Tour’s new format, he was optimistic about its development.

“From a marketing side of it and from the Tour side of it and the future of our sport, it’s been very positive,” Woods said.

“We need to keep going with it and need to stay aligned and keep progressing and making it better. We need to produce the best product we possibly can to sell to all the viewerships.

“It’s about us creating the best products so we have more eyes on it, more stars, people want to come out and either watch the game of golf, participate, either on social media or the different streaming platforms,” he added.

Woods in action at the 2020 Genesis Invitational. Tim Bradbury/Getty Images

Speaking Wednesday, McIlroy said the feedback he had received about the designated events echoed what Woods had heard.

“It’s the top half of the membership being really happy that they’re in them and… but then the guys maybe on the outside looking in being worried about if they’re always going to be on the outside looking in,” McIroy told reporters.

“I think that the big thing has been, ‘Is this going to be like a closed shop for the same guys every single week?’ And it’s not. This tour was built on meritocracy. This tour was built on if you shoot the scores, you can move up the levels and play the biggest events. That’s not going to be taken away.

“It’s just about making it more competitive. Ultimately, I think that’s a good thing. Like I’m not saying that we’re going to have field sizes of 50, it’s going to be closer to what you’ve seen in the past. We’re not trying to limit opportunities out here, but we also want to make sure that when people get opportunities, it’s the most competitive, most competitive tournaments and the most competitive product that we can put out there.”"," In February 1992, a sprightly 16-year-old golf prodigy by the name of Tiger Woods made his first PGA Tour start at the Riviera Country Club in California.Thursday – 31 years, 15 major triumphs and 82 PGA Tour wins later – a very different Woods, one pained by injury, played at the same venue for the Genesis Invitational, a tournament he hosts where proceeds go to his TGR Foundation.Yet, in terms of his mentality, it will be the same Woods at the tee.“If I’m playing in the event, I’m going to try and beat you,” Woods told reporters Tuesday.“So I don’t understand that making the cut’s a great thing. If I entered the event, it’s always to get a W. There will come a point in time when my body will not allow me to do that anymore, and it’s probably sooner rather than later, but wrapping my ahead around that transition and being the ambassador role and just trying to be out here with the guys, no, that’s not in my DNA.”Woods started the tournament Thursday with a 2-under par 69, with birdies on his final three holes. He was five shots back of tournament leaders Max Homa and Keith Mitchell.Woods in action at Riviera Country Club in 1992. Robert Beck/Sports Illustrated/Getty ImagesAfter suffering serious leg injuries in a car accident in February 2021, the story of the 47-year-old’s recent career has been of one decimated by injury and a grueling recovery process.Woods’ participation in California this week marks his first official tournament start since The Open Championship in July last year and only his first non-major PGA Tour event since the ZOZO Championship in October 2020.There were a couple of cameos in December – a father-son outing at the PNC Championship and a friendly battle at TNT’s The Match – but even in those, he looked to be visibly struggling with movement at various points.His position on playing a limited schedule, picking and choosing a select number of tournaments, remains the same, with Woods earmarking The Masters at Augusta as a potential target. While he revealed his leg has improved, Woods admitted struggles with his ankle mean prolonged spells of walking remain challenging.“I can still hit shots, but it’s the walking endurance that’s hard,” he said.“That’s something that we’ve had to work on, walking distances on the beach, just basically stress it out but also be able to recover by the next day and see how it is inflammation-wise and then keep practicing.“I may have overdone it a couple times here or there, but here I am.”Woods putts at the Pro-Am event ahead of the tournament. Cliff Hawkins/Getty ImagesRecord in sightWoods arrives in California on the precipice of greatness. His victory at the 2019 ZOZO Championship tied legendary compatriot Sam Snead for the all-time record of 82 PGA Tour wins, meaning that one more triumph would see Woods become the outright leader.Snead’s feat was a benchmark that once seemed insurmountable until a prodigious talent emerged at the turn of the century. Sound familiar? Earlier this month, LeBron James sunk his 38,388th career point to surpass Kareem Abdul-Jabbar as the NBA’s all-time leading scorer.“What he [James] accomplished is absolutely incredible – just the durability, the consistency and the longevity,” Woods said.“I grew up watching Kareem here … that record we never thought it would be surpassed. What LeBron is doing – but also the amount of minutes he’s playing – no one’s ever done that at that age, to be able to play all five positions, that’s never been done before at this level for this long.“As far as our equivalent to that, I don’t know, maybe you look at maybe me and Sam [Snead] at 82? It takes a career to get to those numbers. That’s how I think probably best how you look at it.”Woods is one win away from surpassing Snead's record. David Cannon/Getty ImagesWoods Thursday was part of a star-studded grouping, playing alongside four-time major winner Rory McIlroy and two-time major champion Justin Thomas. A smiling Woods finished with five birdies and three bogeys in his round, while McIlroy shot a 4-under 67 and Thomas carded a 68.McIlroy is vying to instantly reclaim the world No. 1 spot he lost to Scottie Scheffler on Sunday when the American defended his crown at the Phoenix Open. The victory clinched a fifth PGA Tour title for Scheffler, who is excited to go again with the added bonus of Woods on the fairways.“Tiger means so much to us as players out here on Tour and he’s done so much for us out here that it’s fun for us to be able to see him still continue to do what he loves,” he told reporters Tuesday.“It was pretty scary a few years ago when he got in that accident and we didn’t know if he was going to be able to do this again, and so just to have him out here on the grounds and to see him around doing what he loves to do is a lot of fun for us.”A new look PGA TourA $3.6 million winner’s reward will be up for grabs, though defending champion Joaquin Niemann will not be in California to defend his title. The Genesis Invitational is one of the PGA Tour’s “designated events,” offering a boosted prize purse of $20 million to rival the offerings of the LIV Golf Tour, of which Niemann is a part of.On Tuesday, Woods said that while there were “mixed emotions” among players on the Tour’s new format, he was optimistic about its development.“From a marketing side of it and from the Tour side of it and the future of our sport, it’s been very positive,” Woods said.“We need to keep going with it and need to stay aligned and keep progressing and making it better. We need to produce the best product we possibly can to sell to all the viewerships.“It’s about us creating the best products so we have more eyes on it, more stars, people want to come out and either watch the game of golf, participate, either on social media or the different streaming platforms,” he added.Woods in action at the 2020 Genesis Invitational. Tim Bradbury/Getty ImagesSpeaking Wednesday, McIlroy said the feedback he had received about the designated events echoed what Woods had heard.“It’s the top half of the membership being really happy that they’re in them and… but then the guys maybe on the outside looking in being worried about if they’re always going to be on the outside looking in,” McIroy told reporters.“I think that the big thing has been, ‘Is this going to be like a closed shop for the same guys every single week?’ And it’s not. This tour was built on meritocracy. This tour was built on if you shoot the scores, you can move up the levels and play the biggest events. That’s not going to be taken away.“It’s just about making it more competitive. Ultimately, I think that’s a good thing. Like I’m not saying that we’re going to have field sizes of 50, it’s going to be closer to what you’ve seen in the past. We’re not trying to limit opportunities out here, but we also want to make sure that when people get opportunities, it’s the most competitive, most competitive tournaments and the most competitive product that we can put out there.”",,"California, Match, Sound, American","Tiger Woods, Woods, Max Homa, Keith, Robert, Cliff, Sam Snead, Kareem Abdul-Jabbar, James, Kareem, Sam, Snead, David, Rory McIlroy, Justin Thomas, Thomas, Scottie Scheffler, Scheffler, Joaquin Niemann, Niemann, Tim","PGA Tour, Riviera Country Club, Genesis Invitational, TGR, Open, ZOZO, PNC, TNT, Masters, Augusta, sightWoods, PGA, LeBron James, NBA, LeBron, McIlroy, Phoenix Open, LIV Golf Tour, McIroy","the,Riviera,Country,Club,Woods,Genesis,Invitational,TGR,Foundation,PGA,Tour,TNT,Cliff,Hawkins,/,Getty,ImagesRecord,NBA,Scheffler,The,’s,McIlroy",California,"Tiger, Woods, Max, Homa, Keith, Mitchell, Robert, Beck, /, Sports, Illustrated, Getty, ImagesAfter, LeBron, James, Kareem, Abdul, -, Jabbar, Sam, David, Cannon, ImagesWoods, Rory, McIlroy, Justin, Thomas, Scottie, Scheffler, Joaquin, Niemann, Tim, Bradbury",
